ANNA SŁOKA;CSC ADVENTURE ACADEMY;FEMALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
KAMIL SKÓRA;;MALE;EASY;0;TOP TOP TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
SERGIUSZ BEŁZ;SALEWA;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
ARTUR WYLEZOL;KKT;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
KINGA SZAFRAŃSKA;;FEMALE;EASY;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
KRZYSZTOF HERTLING;CSC ADVENTURE ACADEMY;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;ZERO ZERO TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ;6;;7;;
PIOTR ZGADZAJ;SKW GLIWICE;MALE;VETERAN;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
MARIA GĘGA;KW CZĘSTOCHOWA;FEMALE;HARD;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS TOP TOP ZERO BONUS BONUS ZERO BONUS ZERO ;2;TOP TOP TOP TOP BONUS TOP TOP BONUS ZERO TOP TOP BONUS ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP ZERO TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS TOP BONUS TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO BONUS ZERO ZERO BONUS ZERO ZERO ZERO ;7;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP ZERO TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
IWONA NAWROT;PRIMAROCA;FEMALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;TOP TOP BONUS BONUS ZERO BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;BONUS BONUS BONUS ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;;
BARTOSZ RUPIŃSKI;CW CECHOWNIA;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP BONUS TOP TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
MAGDALENA KOŁODZIEJCZYK;SCOUT SPORT;FEMALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
ADAM MORAWIEC;KW LUBLINIEC;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ;1;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS TOP BONUS TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ;2;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;4;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ;6;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS ZERO BONUS ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;7;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ;
MATEUSZ GAJCZEWSKI;ASY JASNA;MALE;EASY;0;;1;;2;TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
PAWEŁ WOLNY;CW TRANSFORMATOR;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
EMELY ZIAJA;CSC ADVENTURE ACADEMY;FEMALE;EASY;0;;1;;2;TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
BARTEK OPIELA;;MALE;PRO;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ;1;;2;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS BONUS TOP ZERO BONUS ;3;;4;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ;5;;6;;7;;
KRZYSZTOF CISOŃ;;MALE;EASY;0;;1;ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
BASIA TREPKA-SIREK;POZIOM 450/ deKillars;FEMALE;EASY;0;TOP TOP TOP TOP TOP ZERO TOP ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
TOMASZ ĆWIĄKAŁA;KW BIELSKO-BIAŁA;MALE;VETERAN;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS TOP ZERO BONUS ZERO BONUS BONUS ZERO ;2;TOP TOP TOP TOP TOP TOP ZERO TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ;5;;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO TOP ZERO ZERO BONUS ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ;
AGNIESZKA MICHALAK;KW CZĘSTOCHOWA;FEMALE;EASY;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS BONUS BONUS ZERO BONUS ZERO ZERO BONUS ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
MACIEK SMOLNIK;WELD.PL;MALE;PRO;0;;1;;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS BONUS BONUS ZERO BONUS ZERO ;3;;4;;5;;6;;7;;
BARTEK PAJĄK;CW TRANSFORMATOR;MALE;HARD;0;;1;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
ANDRZEJ RATMAN;;MALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
STANISŁAW SOŚNIAK;CZĘSTOCHOWA;MALE;JUNIOR;0;;1;TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
TERESA SZUŚCIK;KS STREFA WOLNOŚCI;FEMALE;HARD;0;;1;;2;;3;;4;;5;;6;TOP TOP TOP TOP TOP BONUS BONUS TOP TOP ZERO ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;7;;
TOMEK DUDEK;KW CZĘSTOCHOWA;MALE;JUNIOR;0;TOP TOP TOP TOP TOP ZERO TOP BONUS TOP TOP TOP BONUS ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;
PAWEŁ PIASKOWY;SALEWA BLOCK;MALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
MILENA ROGULA;KW CZĘSTOCHOWA;FEMALE;EASY;0;;1;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP ZERO TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP BONUS TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ILLIA GANNYTSKYI;KRAKÓW;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;TOP TOP TOP TOP BONUS BONUS BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;;
MARTYNA ŚMIŁOWSKA;BLO KATOWICE;FEMALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP BONUS BONUS TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
WOJTEK PIERCHAŁA;CW CECHOWNIA;MALE;HARD;0;;1;;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
ADAM BIAŁOŻYT;;MALE;EASY;0;;1;;2;;3;;4;;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;;
TYMON HERÓD;KS KORONA KRAKÓW;MALE;JUNIOR;0;;1;;2;;3;;4;;5;ZERO TOP TOP ZERO BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;;
MAREK CINCIO;KS KORONA KRAKÓW;MALE;HARD;0;;1;;2;;3;;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO TOP ZERO BONUS BONUS ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO TOP BONUS ZERO ZERO BONUS BONUS ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ;
MICHAŁ KALETA;BLO KATOWICE;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ANNA MATZULOK;KW KATOWICE;FEMALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP BONUS BONUS ZERO ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MIŁOSZ BEREK;STREFA WOLNOŚCI CIESZYN;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
IGOR NIEBYLSKI;GTW GLIWICE;MALE;EASY;0;TOP TOP TOP TOP BONUS TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP TOP TOP TOP TOP ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;;6;TOP TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
KUBA SZOTA;KW CZĘSTOCHOWA;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO BONUS ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS TOP ;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS TOP TOP ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ;
MICHAŁ TĘCZA;GLIWICE;MALE;EASY;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP BONUS TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
MATEUSZ KORNECKI;;MALE;EASY;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
KAMIL LIPIŃSKI;;MALE;HARD;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO BONUS TOP BONUS BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;ZERO ZERO ZERO ZERO ZERO BONUS TOP TOP TOP BONUS BONUS ZERO TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ;6;;7;;
ARTUR GAWRON;;MALE;EASY;0;;1;;2;TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP BONUS TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
DOMINIKA KOWALSKA;CZĘSTOCHOWA;FEMALE;EASY;0;;1;TOP TOP TOP BONUS ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
WOJTEK KUJAWSKI;;MALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MARZENA BANASZEWSKA;POZIOM 450;FEMALE;EASY;0;TOP TOP TOP BONUS BONUS TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP BONUS BONUS TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP ZERO ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP BONUS BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
